Row,Registration,Zipcode,Age,Partner_company,Friend_promo,Contract_period,Lifetime,Class_registration_weekly,Avg_additional_charges_total,Cancellation_freq,Exited,
17576,2938559,57328,26,0,1,6,3,2.91,253,0.28,0,
17577,2938589,57328,26,1,0,6,2,2.81,193.6666667,0.05,0,
17578,2938601,29941,42,1,1,12,4,0.19,110.7,0.09,1,
17579,2938714,29941,48,0,0,12,4,1.61,132.3,0.58,1,
17580,2938732,57328,32,0,1,12,2,0.13,123.9,0,0,
17581,2938911,57328,32,0,1,12,3,1.39,125.97,0.08,0,
17582,2939082,29941,27,1,1,6,5,2.21,265.3333333,0.17,0,
17583,2939372,57328,27,0,1,1,4,0.26,243.3333333,0,0,
17584,2939436,57328,33,1,0,12,3,0.86,196.46,0.04,0,
17585,2939653,57328,43,1,0,12,3,0.73,245.16,0.06,0,
17586,2939697,57328,34,1,0,1,3,2.62,248.3333333,0.31,0,
17587,2939728,29941,32,0,1,12,4,0.47,192.72,0,0,
17588,2940015,57328,26,0,1,12,6,3.46,126.54,0.32,0,
17589,2940111,29941,27,0,1,1,7,1.98,148.8,0.21,0,
17590,2940121,29941,28,0,1,1,7,1.51,207.3333333,0.25,0,
17591,2940133,29941,33,1,0,12,3,1.79,166.32,0.03,0,
17592,2940135,57328,45,0,0,6,3,1.24,85.5,0.52,1,
17593,2940164,29941,37,1,1,1,7,1.35,85.68,0.05,1,
17594,2940254,29941,73,0,1,12,5,0.89,247.6666667,0,0,
17595,2940292,29941,44,1,1,12,2,1.14,77.4,0.15,1,
17596,2940627,57328,62,0,1,1,3,2.07,215.6666667,0.12,0,
17597,2940641,29941,40,1,1,1,1,1.22,132.84,0.26,1,
17598,2940990,29941,24,0,1,12,7,2.37,157.05,0,0,
17599,2941004,33726,35,0,0,12,2,1.19,169.2,0.12,1,
17600,2941062,29941,38,0,1,12,10,1.4,229,0.16,0,
17601,2941074,29941,31,0,1,12,2,1.96,192,0.15,0,
17602,2941088,29941,37,1,0,6,5,1.89,119.84,0.05,0,
17603,2941284,29941,40,1,1,12,3,1.95,141.84,0.51,1,
17604,2941297,57328,25,1,0,1,3,1.56,190.95,0.07,0,
17605,2941359,29941,27,0,1,12,4,1.66,191,0,0,
17606,2941571,29941,33,0,0,6,6,1.42,248,0.09,0,
17607,2941581,57328,40,0,1,12,3,2.8,177.3333333,0.21,0,
17608,2941612,29941,31,1,1,1,1,1.28,135.5,0.29,1,
17609,2941701,29941,46,0,0,6,3,1.89,217.8,0.62,1,
17610,2941922,57328,35,0,1,1,5,2.42,236,0.03,0,
17611,2942019,57328,35,0,1,12,2,1.26,204.3333333,0,0,
17612,2942283,29941,34,1,0,12,3,1.58,190.3333333,0,0,
17613,2942326,29941,41,1,0,12,12,1.01,196.6666667,0,0,
17614,2942395,57328,22,1,0,6,3,2.32,196,0,0,
17615,2942519,29941,66,0,1,12,3,2.15,164.73,0.26,0,
17616,2942614,29941,43,0,1,12,2,1.56,228.6666667,0.08,0,
17617,2942643,57328,24,1,0,12,8,2.09,180,0,0,
17618,2942732,29941,34,0,1,6,2,1.32,206.3333333,0.02,0,
17619,2942779,57328,44,0,1,1,5,1.54,177.75,0,0,
17620,2942895,29941,50,0,0,6,3,1.52,86.9,0.04,1,
17621,2942931,57328,28,1,0,12,7,2.17,247,0.06,0,
17622,2943008,29941,32,0,1,12,3,2.24,160.23,0.11,0,
17623,2943195,57328,21,0,1,12,8,1.44,237,0,0,
17624,2943263,29941,40,0,0,1,2,0.97,8.6,0.13,1,
17625,2943336,29941,39,0,1,12,2,2.54,203.3333333,0.24,0,
17626,2943534,57328,34,1,0,12,3,0.77,112.7,0.03,0,
17627,2943589,29941,43,1,0,1,2,3.05,265.98,0.33,0,
17628,2943859,57328,31,0,1,12,3,1.7,174,0.1,0,
17629,2944042,29941,54,0,0,6,3,0.33,153,0.15,1,
17630,2944113,29941,52,1,1,12,3,0,154.96,0,1,
17631,2944185,57328,39,1,0,1,2,3.88,161.46,0.56,0,
17632,2944213,57328,29,1,0,6,6,0.89,192.7,0,0,
17633,2944316,57328,24,1,0,6,4,2.3,183.09,0.27,0,
17634,2944389,57328,59,0,0,6,3,1.95,128.52,0.39,1,
17635,2944406,57328,27,1,0,12,2,1.96,198.6666667,0.08,0,
17636,2944507,29941,68,1,1,12,3,0.55,185.35,0.17,1,
17637,2944690,29941,61,0,1,1,5,3.71,198.36,0.05,0,
17638,2944846,29941,28,0,1,12,13,2.64,171.6666667,0.23,0,
17639,2944926,57328,54,0,0,6,4,1.76,153.45,0.62,1,
17640,2945123,29941,36,0,0,1,3,0.62,47.04,0.06,1,
17641,2945125,29941,52,1,1,1,1,1.37,105.06,0.39,1,
17642,2945267,29941,51,1,0,1,5,1.06,232.6666667,0.07,0,
17643,2945579,29941,52,0,0,1,4,1.1,145.74,0.41,1,
17644,2945775,57328,38,0,0,12,6,1.4,180.2,0.12,0,
17645,2945846,57328,35,1,0,12,3,1.65,125.93,0.1,0,
17646,2946213,57328,42,1,0,12,6,3,182.3333333,0.04,0,
17647,2946242,57328,42,0,1,6,5,0.09,144.55,0,0,
17648,2946244,29941,41,0,0,6,4,2.04,149.58,0.03,0,
17649,2946368,57328,39,1,0,1,3,1.49,224.56,0.12,0,
17650,2946430,57328,31,0,0,12,3,1.63,230.79,0,0,
17651,2946455,57328,44,1,0,1,4,2.07,234.6666667,0.16,0,
17652,2946608,29941,47,1,1,1,4,1,55.35,0.12,1,
17653,2946721,57328,45,0,1,6,8,1.29,225.86,0.09,0,
17654,2946887,57328,65,0,1,1,7,1.24,183.6,0.06,0,
17655,2946999,57328,40,0,1,1,5,1.19,179.4,0.22,0,
17656,2947014,57328,26,1,0,6,4,2.3,165.91,0.05,0,
17657,2947172,29941,41,0,0,12,10,2.46,246,0.08,0,
17658,2947182,57328,43,0,1,6,4,2.31,178.2,0,0,
17659,2947553,57328,38,0,1,1,5,1.95,145.77,0.15,0,
17660,2947599,29941,24,0,1,12,11,0.98,191.59,0,0,
17661,2947679,29941,55,0,0,6,3,0.23,113.85,0.09,1,
17662,2947723,29941,52,1,0,1,2,0.63,236.5,0.03,0,
17663,2947871,57328,67,0,0,12,2,0.34,59.28,0.07,1,
17664,2948050,29941,27,0,1,12,5,1.62,104.94,0.14,0,
17665,2948314,29941,37,0,1,1,4,1.1,235.3333333,0,0,
17666,2948317,29941,24,1,0,12,5,0.79,192.3333333,0,0,
17667,2948434,29941,38,0,0,1,2,1.49,100.17,0.43,1,
17668,2948437,57328,42,1,0,12,9,2.24,218,0.14,0,
17669,2948490,29941,34,1,0,12,3,1.71,122.2,0.01,0,
17670,2948544,57328,50,0,0,1,4,0.87,83.13,0.22,1,
17671,2948625,29941,48,0,0,1,2,0.6,107.64,0.13,1,
17672,2948702,29941,41,0,0,6,4,0.63,78.89,0.11,1,
17673,2948845,57328,63,1,0,6,5,0.25,196.86,0,0,
17674,2948909,57328,25,0,1,6,6,1.33,135.2,0.12,0,
17675,2948915,57328,42,0,1,12,6,2.32,120.4,0.29,0,
17676,2949006,29941,48,0,1,12,11,0.56,237.6666667,0,0,
17677,2949129,57328,38,1,0,6,10,1.52,217,0.05,0,
17678,2949258,29941,32,0,1,6,7,0.95,234.79,0,0,
17679,2949292,57328,27,0,1,1,6,0,206.6666667,0,0,
17680,2949671,29941,36,1,0,12,4,1.36,122.4,0.11,0,
17681,2949781,57328,67,1,1,1,5,1.79,165.5,0.54,1,
17682,2950162,57328,36,0,0,1,6,1.85,93.84,0.81,1,
17683,2950196,29941,57,1,0,6,5,0.82,179.85,0,0,
17684,2950288,29941,35,0,1,1,3,0.85,25.83,0.25,1,
17685,2950315,29941,38,1,0,12,5,1.3,191.3333333,0.05,0,
17686,2950389,29941,40,0,0,1,2,0.83,146.37,0.36,1,
17687,2950440,29941,46,1,0,6,1,1.96,238,0.04,0,
17688,2950580,29941,38,1,0,1,7,1.2,192.96,0.08,0,
17689,2950876,29941,46,0,0,12,6,1.5,115.2,0.34,1,
17690,2950886,29941,39,1,0,1,6,2.26,192.57,0.02,0,
17691,2950913,29941,22,0,0,12,6,2.05,224.91,0.23,0,
17692,2951030,33726,41,1,0,6,4,2.74,228.6666667,0.34,0,
17693,2951120,57328,43,1,0,12,2,0.74,107.25,0.01,0,
17694,2951122,29941,36,1,1,1,2,1.86,220.21,0.48,1,
17695,2951221,57328,34,0,1,6,3,0.86,201.04,0.02,0,
17696,2951266,33726,57,0,0,12,5,1.13,10.8,0.14,1,
17697,2951294,57328,30,0,1,12,2,0.97,187.6666667,0.05,0,
17698,2951436,29941,33,1,1,1,8,2.08,252,0.08,0,
17699,2951616,57328,45,1,0,1,2,0.53,244.6666667,0.01,0,
17700,2951718,29941,38,1,0,1,5,1.53,231,0.04,0,
17701,2951735,57328,35,1,0,1,3,2.12,237.6666667,0.1,0,
17702,2951854,29941,29,1,0,12,8,1.37,150.64,0.02,0,
17703,2951889,57328,42,1,0,6,6,1.12,139.32,0,0,
17704,2951957,29941,59,0,0,1,2,2.01,193.6666667,0,0,
17705,2952391,57328,40,0,0,6,3,1.47,171.6666667,0,0,
17706,2952397,29941,42,1,0,1,3,1.4,140.92,0.02,0,
17707,2952424,57328,31,1,0,6,4,2.02,202.6666667,0.12,0,
17708,2952767,29941,40,0,1,12,7,1.05,214.6666667,0.03,0,
17709,2952809,29941,44,1,0,12,4,1.37,200.6666667,0.08,0,
17710,2952931,57328,29,0,1,6,2,3.35,215,0,0,
17711,2952974,29941,31,1,1,12,1,1.85,233,0,0,
17712,2953031,57328,49,0,1,1,3,2.84,187.5,0.29,0,
17713,2953113,57328,30,1,0,12,7,2.15,191.16,0.15,0,
17714,2953145,29941,78,1,0,6,10,0.58,226.6666667,0,0,
17715,2953390,29941,30,1,0,1,3,2.2,92.92,0.05,0,
17716,2953396,57328,35,0,1,1,1,0.43,171.01,0,0,
17717,2953662,57328,41,1,0,12,5,2.88,220.6666667,0.29,0,
17718,2953946,57328,31,0,1,12,3,2.78,199.02,0.13,0,
17719,2953950,57328,35,0,1,12,3,1.88,219.6666667,0.06,0,
17720,2953956,29941,41,1,0,1,11,2.04,219.6666667,0.06,0,
17721,2953975,29941,48,0,0,1,5,1.11,48.4,0.09,1,
17722,2954052,33726,37,0,0,1,2,1.65,56.1,0.25,1,
17723,2954061,57328,65,0,1,12,3,1.75,174,0.05,0,
17724,2954504,29941,42,0,0,12,2,0.22,36.55,0,1,
17725,2954844,57328,63,0,1,1,6,0.86,168,0.06,0,
17726,2954904,57328,23,1,0,12,10,1.22,257.3333333,0.06,0,
17727,2954950,29941,40,0,0,1,3,0.43,105.84,0.19,1,
17728,2955005,57328,32,0,1,12,8,2.25,206.6666667,0,0,
17729,2955097,29941,29,1,1,12,8,2.71,217,0.29,0,
17730,2955400,29941,26,1,0,6,5,1.97,221.3333333,0.23,0,
17731,2955448,57328,58,0,1,12,5,0.49,130.08,0,0,
17732,2955664,29941,27,1,0,12,9,0.3,233.6666667,0,0,
17733,2955697,29941,56,0,1,6,5,1.46,243.6666667,0.08,0,
17734,2955987,29941,36,0,0,1,2,0.26,168.73,0.09,1,
17735,2956017,29941,30,1,1,6,14,0.85,244.4,0.05,0,
17736,2956030,57328,64,1,0,12,4,1.59,181.6666667,0.04,0,
17737,2956168,57328,59,0,0,6,5,1.69,178.61,0.57,1,
17738,2956264,57328,41,1,0,12,7,1.45,155.76,0.07,0,
17739,2956291,29941,29,1,0,12,6,3.1,287.85,0.26,0,
17740,2956373,57328,36,0,0,1,2,1.06,237,0.11,0,
17741,2956489,29941,38,0,1,6,10,1.33,219,0,0,
17742,2956944,29941,28,0,1,12,3,1.76,180.6666667,0.1,0,
17743,2956970,57328,41,0,1,12,3,1.55,233.2,0.04,0,
17744,2957145,57328,25,0,1,12,8,0.76,189.3333333,0,0,
17745,2957160,57328,26,0,1,12,8,1.01,203.32,0.05,0,
17746,2957181,57328,43,1,0,6,8,1.12,195,0.03,0,
17747,2957356,57328,31,1,0,6,5,1.51,113.98,0,0,
17748,2957498,57328,50,1,0,12,2,2.61,207,0.39,0,
17749,2957589,57328,44,0,1,6,1,1.09,149.52,0.05,0,
17750,2957613,57328,28,0,0,12,2,2.64,160.27,0.17,0,
17751,2957706,29941,64,1,0,6,4,1.9,233.6666667,0.14,0,
17752,2957748,29941,33,1,1,12,2,3.05,266.3333333,0.16,0,
17753,2958005,29941,24,0,1,12,3,1.18,129.36,0.01,0,
17754,2958054,29941,32,0,1,12,4,0.43,200.6666667,0.03,0,
17755,2958270,29941,36,0,1,12,1,0.91,240.3333333,0,0,
17756,2958375,29941,41,1,0,6,3,1.43,231.3333333,0.15,0,
17757,2958637,29941,33,0,0,1,7,0.67,85.55,0,1,
17758,2958679,29941,37,1,0,6,10,2.11,215.3333333,0.14,0,
17759,2958807,29941,54,1,1,12,3,0.72,92.92,0.12,1,
17760,2958892,57328,35,1,0,12,3,2.3,201.3333333,0.02,0,
17761,2958965,57328,43,0,1,6,1,2.01,132.6,0.11,0,
17762,2959073,29941,49,1,0,1,2,1.79,276.6666667,0.08,0,
17763,2959408,57328,30,0,1,12,4,2.54,56.17,0.07,0,
17764,2959415,57328,42,0,1,6,3,3.04,165.36,0,0,
17765,2959601,57328,37,1,1,12,6,1.26,202.3333333,0,0,
17766,2959603,57328,36,1,0,1,4,2.03,251.3333333,0.18,0,
17767,2959801,57328,44,1,0,12,6,1.84,112.8,0,0,
17768,2959815,29941,37,0,1,6,3,2.33,205,0.04,0,
17769,2959986,57328,28,0,1,12,4,0.92,233.6666667,0,0,
17770,2960207,29941,57,0,0,6,4,0.84,11,0.06,1,
17771,2960393,57328,31,0,1,12,2,2.9,195.48,0.32,0,
17772,2960403,57328,36,1,0,1,5,0.99,247.3333333,0.13,0,
17773,2960408,29941,46,0,0,6,1,1.25,63.21,0,1,
17774,2960455,29941,39,1,1,1,2,0.73,138.24,0.18,1,
17775,2960502,29941,32,0,0,1,6,1.01,168.07,0.1,0,
17776,2960639,29941,33,1,0,12,9,1.09,213,0.05,0,
17777,2960640,57328,27,1,1,12,2,1.14,196.6666667,0.04,0,
17778,2960642,57328,44,0,1,1,5,1.15,103.4,0,0,
17779,2960789,57328,41,0,1,6,2,2.01,123.97,0.11,0,
17780,2960849,57328,33,1,0,6,13,1.17,241.68,0.1,0,
17781,2961403,29941,55,0,0,1,2,1.71,174.72,0.58,1,
17782,2961414,57328,34,0,1,1,3,0.58,262,0,0,
17783,2961981,29941,60,1,0,1,11,0.33,113.62,0,0,
17784,2961994,29941,40,0,1,12,3,0,217,0,0,
17785,2962370,29941,41,0,1,12,2,1.05,151.98,0.07,0,
17786,2962521,57328,38,1,0,1,4,2.67,163.3,0.07,0,
17787,2962662,29941,48,0,0,12,5,0.44,171.5,0.1,1,
17788,2962674,29941,60,1,0,1,6,1.67,233.24,0.09,0,
17789,2963084,29941,78,1,0,12,2,2.31,146.17,0.12,0,
17790,2963173,29941,38,0,1,1,2,2.81,149.76,0.24,0,
17791,2963334,33726,39,0,0,1,1,1.42,218.36,0.03,1,
17792,2963412,29941,41,1,1,6,2,0.71,227.6666667,0,0,
17793,2963514,29941,45,1,0,12,10,2.1,149.52,0.12,0,
17794,2963706,29941,47,0,1,6,2,2.1,183.15,0.12,0,
17795,2963786,29941,43,1,0,12,7,1.25,190,0,0,
17796,2963821,29941,37,0,0,1,2,2.16,130.66,0,0,
17797,2963840,29941,39,0,0,12,2,0.61,128.34,0.11,1,
17798,2963941,29941,37,0,1,1,5,1.11,182.05,0.34,1,
17799,2964076,29941,46,0,0,12,1,0.46,90.24,0.23,1,
17800,2964335,57328,29,1,0,6,3,1.68,123.48,0,0,
17801,2964406,57328,40,1,0,1,1,1.91,231.92,0.25,0,
17802,2964447,29941,37,1,0,12,5,1.94,123.49,0.1,0,
17803,2964551,29941,44,1,0,12,6,0.48,245.6666667,0.06,0,
17804,2964582,29941,38,1,0,12,3,1.29,254.3333333,0.03,0,
17805,2964588,57328,54,1,1,6,3,2.72,170.6666667,0.1,0,
17806,2964645,29941,30,1,0,12,4,2.34,221,0.11,0,
17807,2964882,33726,39,0,0,1,2,1.33,176.8,0.11,1,
17808,2964944,29941,31,0,1,6,15,2.44,213.3333333,0.26,0,
17809,2965012,57328,40,1,0,1,5,1.33,203,0.06,0,
17810,2965026,57328,22,0,1,12,6,1.91,131.97,0.09,0,
17811,2965036,57328,28,0,1,12,6,0.47,137.17,0.01,0,
17812,2965084,29941,38,1,1,6,9,1.93,193,0.14,0,
17813,2965189,29941,32,0,1,1,6,2.42,208.8,0.13,0,
17814,2965236,29941,43,1,0,1,2,1.67,165,0.13,0,
17815,2965238,33726,48,0,0,12,3,1.41,21.2,0.14,1,
17816,2965470,29941,28,0,1,12,6,0.08,164,0,0,
17817,2965571,57328,42,1,0,6,6,2.52,256.52,0.32,0,
17818,2965590,57328,23,0,1,12,2,1.3,211.03,0.12,0,
17819,2965593,57328,23,0,0,6,4,2.44,268.3333333,0.21,0,
17820,2965617,57328,37,0,1,1,4,0.62,229.3333333,0,0,
17821,2965624,57328,43,1,0,1,4,2.24,223,0.11,0,
17822,2965772,57328,33,1,1,1,3,1.44,233.3333333,0.17,0,
17823,2965783,29941,71,0,1,12,10,1.84,156,0,0,
17824,2965785,57328,34,0,1,6,2,1.48,206.17,0.05,0,
17825,2965995,29941,31,0,1,6,1,0.63,218.6666667,0,0,
17826,2966126,57328,20,1,0,1,9,0.91,218.6666667,0.04,0,
17827,2966237,57328,38,0,1,6,4,1.94,221,0.06,0,
17828,2966313,29941,33,1,0,12,2,2.27,221.3333333,0.1,0,
17829,2966397,57328,49,0,1,12,2,2.31,67.68,0.22,1,
17830,2966529,29941,48,0,0,12,3,1.53,121.52,0.39,1,
17831,2966564,29941,29,1,1,1,6,0.36,117.6,0.13,1,
17832,2966588,57328,42,1,0,12,3,2.22,170.4,0,0,
17833,2966614,29941,44,0,1,1,6,2.4,136.08,0.13,0,
17834,2966683,57328,33,0,0,6,3,2.11,182.7,0.07,0,
17835,2966778,57328,27,1,1,6,2,2.62,207,0.08,0,
17836,2966832,29941,36,1,0,12,3,1.99,223.3333333,0,0,
17837,2966960,57328,30,1,0,1,6,1.38,190.74,0,0,
17838,2966988,29941,37,0,0,1,2,0.38,146.51,0.12,1,
17839,2967042,29941,40,0,1,12,6,2.74,154,0.24,0,
17840,2967087,29941,46,0,0,1,7,1.09,97.29,0.55,1,
17841,2967303,29941,43,1,1,1,2,0.43,121.68,0.12,1,
17842,2967305,29941,29,0,0,1,3,0.54,211.68,0.2,1,
17843,2967324,29941,42,0,0,1,5,0.93,112.86,0.32,1,
17844,2967476,57328,28,1,0,1,2,2.84,235.6666667,0.31,0,
17845,2967480,57328,42,0,1,12,4,1.61,239,0.16,0,
17846,2967665,57328,26,0,1,1,5,1.71,244.3333333,0.07,0,
17847,2967686,29941,29,1,0,12,2,2.32,190.5,0.24,0,
17848,2967829,29941,31,1,0,12,6,1.83,201,0.22,0,
17849,2967869,29941,28,0,1,6,2,0.94,233.3333333,0,0,
17850,2968029,29941,38,1,0,1,1,1.02,88.4,0.38,1,
17851,2968056,29941,31,1,0,1,3,1.79,161.7,0.11,0,
17852,2968105,57328,33,1,0,12,7,1.85,196,0.21,0,
17853,2968390,29941,46,0,0,6,3,1.33,78.96,0.33,1,
17854,2968509,29941,49,0,0,1,3,1.1,117.66,0.27,1,
17855,2968618,57328,28,1,0,1,7,1.12,235.3333333,0.03,0,
17856,2968878,29941,65,0,1,6,5,0.75,125,0,0,
17857,2969064,57328,42,1,0,1,7,1.96,207.3333333,0.06,0,
17858,2969091,57328,37,0,1,12,8,0.95,236.6666667,0.04,0,
17859,2969185,57328,55,1,1,12,4,0.48,71.05,0.16,1,
17860,2969254,29941,35,0,1,12,5,2.21,232.3333333,0.03,0,
17861,2969355,57328,51,1,1,1,8,2.36,213.6666667,0.29,0,
17862,2969585,57328,49,1,1,1,7,2.09,230.6666667,0.14,0,
17863,2969600,57328,61,1,1,12,7,0.93,247,0,0,
17864,2969612,57328,33,1,1,12,5,1.13,200.3333333,0,0,
17865,2969640,57328,27,1,0,12,5,1.09,189.28,0.08,0,
17866,2969971,29941,39,1,0,1,12,0.37,213.3333333,0.07,0,
17867,2970384,29941,35,0,1,6,4,0.54,125.97,0.02,0,
17868,2970424,57328,34,1,0,1,11,0.89,273.6666667,0,0,
17869,2970478,29941,43,0,1,1,2,1.99,191.6666667,0.29,0,
17870,2970665,29941,36,1,0,12,6,1.27,202.3333333,0.05,0,
17871,2970764,57328,46,0,1,12,3,1.82,116.6,0.19,0,
17872,2971034,29941,37,1,0,6,2,0.16,136,0,0,
17873,2971219,33726,52,0,0,1,2,0.95,109.48,0.09,1,
17874,2971351,29941,32,1,0,1,1,2.45,239.22,0.22,0,
17875,2971449,29941,23,1,0,1,5,2.01,220.3333333,0.17,0,
17876,2971630,57328,40,0,0,1,4,0.67,242.84,0.02,0,
17877,2971826,29941,57,0,0,1,4,0.43,13.44,0.07,1,
17878,2971880,29941,64,1,1,1,2,1.22,51.48,0.13,1,
17879,2971955,57328,26,0,1,12,4,1.57,138.46,0,0,
17880,2971971,29941,37,1,0,6,4,2.28,220,0,0,
17881,2972062,29941,54,1,1,1,4,0.83,16.74,0.08,1,
17882,2972237,57328,30,1,1,1,4,2.16,228.3333333,0.07,0,
17883,2972499,57328,33,0,1,1,4,1.28,216.6666667,0.04,0,
17884,2972535,29941,46,1,0,1,3,1.32,237,0,0,
17885,2972589,57328,39,0,0,1,2,0.92,125.61,0.37,1,
17886,2972738,57328,48,1,0,12,2,1.18,242.88,0.03,0,
17887,2972767,29941,32,0,0,1,5,1.35,131.1,0.09,0,
17888,2972769,57328,28,0,0,12,6,1.07,283.3333333,0.1,0,
17889,2972791,29941,36,1,0,12,1,1.61,130.64,0.09,0,
17890,2972879,29941,39,0,1,6,2,2.5,177.6666667,0.34,0,
17891,2973049,29941,45,1,1,1,2,0.95,183.38,0.34,1,
17892,2973057,29941,26,1,1,12,5,2.64,205.8,0,0,
17893,2973210,29941,46,0,1,12,8,2.43,124.85,0.11,0,
17894,2973413,57328,43,1,0,1,3,3.24,201,0.15,0,
17895,2973417,57328,27,1,0,6,7,0.59,236.52,0.08,0,
17896,2973450,57328,31,1,1,12,11,2.06,201.3333333,0.23,0,
17897,2973514,29941,58,1,1,1,3,0.47,115.5,0.17,1,
17898,2973587,57328,21,1,0,12,2,2.69,242.3333333,0.16,0,
17899,2973994,57328,31,1,1,1,4,1.3,283.3333333,0.03,0,
17900,2974078,29941,29,0,1,12,4,2.77,154.16,0.31,0,
17901,2974134,29941,32,1,0,12,3,1.02,187,0.05,0,
17902,2974144,57328,40,1,0,1,3,1.01,126.9,0,0,
17903,2974219,57328,31,1,0,12,5,0.61,152.49,0.07,0,
17904,2974268,29941,38,1,0,12,5,0.84,125.4,0.01,0,
17905,2974294,57328,35,0,1,12,3,1.89,139.92,0,0,
17906,2974439,29941,33,1,1,1,5,2.07,160.27,0.67,1,
17907,2974728,57328,29,0,1,12,7,1.58,202.6666667,0.02,0,
17908,2974762,29941,18,0,0,1,11,0,206.78,0,0,
17909,2974945,57328,40,1,0,12,9,2.67,290.58,0.19,0,
17910,2974984,57328,32,0,1,12,6,2.43,122.58,0.17,0,
17911,2975060,29941,31,1,0,6,8,0.96,153.92,0,0,
17912,2975076,33726,35,0,0,1,2,0.82,95.85,0.08,1,
17913,2975284,29941,27,0,0,12,2,1.78,202.05,0.04,0,
17914,2975396,29941,64,0,1,6,6,3.18,202.6666667,0.16,0,
17915,2975402,57328,47,1,0,12,3,2.53,233,0.22,0,
17916,2975562,29941,38,1,0,1,1,1,170.85,0.29,1,
17917,2975631,57328,39,1,1,1,7,0.88,173.46,0.29,1,
17918,2975639,29941,47,0,0,1,3,0.79,154.44,0.2,1,
17919,2975685,29941,28,1,0,6,4,1.04,275.6666667,0.06,0,
17920,2975761,29941,40,0,1,6,2,2.57,213,0.13,0,
17921,2975850,57328,52,1,1,1,6,1.23,58.8,0.39,1,
17922,2976027,29941,39,0,0,1,2,1.16,95.52,0.35,1,
17923,2976030,57328,49,1,1,12,3,1.2,181,0.05,0,
17924,2976076,29941,33,0,1,1,5,2.2,155.5,0.06,0,
17925,2976255,29941,24,1,0,6,14,0.74,204.6,0.01,0,
17926,2976269,57328,35,1,0,6,3,1.56,216.15,0,0,
17927,2976330,29941,38,1,0,6,6,2.19,234.3333333,0.17,0,
17928,2976462,33726,37,0,0,1,4,1.04,137.8,0.06,1,
17929,2976478,29941,34,0,1,12,8,2.9,213.3333333,0.05,0,
17930,2976503,57328,30,1,0,1,4,1.08,181.3,0.04,0,
17931,2976516,29941,58,1,0,6,2,1.4,237.3333333,0,0,
17932,2976566,57328,30,0,1,12,6,0.89,146.5,0.02,0,
17933,2976631,57328,28,0,0,6,6,1.06,237.06,0.09,0,
17934,2976761,29941,52,0,0,12,2,2.56,183.48,0.86,1,
17935,2976843,33726,39,1,1,6,1,1.39,196,0.2,1,
17936,2977018,57328,30,1,0,12,6,1.56,171,0.19,0,
17937,2977045,29941,34,1,0,12,4,1.79,149.46,0.21,0,
17938,2977075,57328,51,1,1,6,4,0.85,161.21,0.25,1,
17939,2977240,29941,38,1,0,12,9,1.39,239,0.12,0,
17940,2977324,33726,41,0,0,12,2,1.15,104.31,0,1,
17941,2977367,57328,24,0,1,6,7,1.92,208.3333333,0,0,
17942,2977389,29941,36,0,1,6,8,1.13,246.3333333,0.09,0,
17943,2977487,57328,29,0,1,12,3,2.73,245.3333333,0.33,0,
17944,2977530,57328,41,1,0,6,2,2.19,227.7,0.11,0,
17945,2977795,57328,36,0,1,1,4,0.45,122.01,0.08,1,
17946,2977830,29941,30,1,0,12,6,1.56,207,0.11,0,
17947,2977906,57328,29,0,1,1,9,0.38,229.32,0,0,
17948,2978010,57328,78,1,1,12,3,1.68,224.46,0.17,0,
17949,2978024,57328,38,0,1,12,8,2.31,143.31,0.11,0,
17950,2978111,57328,43,0,0,6,2,1.38,212.76,0.4,1,
17951,2978320,29941,37,1,1,1,6,0.26,95.88,0.08,1,
17952,2978340,57328,34,1,0,12,4,3.17,245,0.39,0,
17953,2978491,57328,44,0,1,1,2,3.15,193.92,0.5,0,
17954,2978514,29941,37,0,1,6,1,0,247.3333333,0,0,
17955,2978627,29941,34,0,1,12,3,2.98,280.6,0.25,0,
17956,2978645,29941,41,0,1,6,2,1.38,226,0.06,0,
17957,2978738,57328,41,0,1,6,7,1.55,245,0.07,0,
17958,2978749,57328,30,0,1,6,5,3.23,214.6666667,0.13,0,
17959,2978855,29941,55,0,0,12,3,1.37,178.6,0.34,1,
17960,2979187,29941,26,1,0,12,3,0,253.6666667,0,0,
17961,2979337,57328,24,0,1,12,5,2.51,222.6666667,0.2,0,
17962,2979375,57328,32,0,1,12,4,1.25,271.6666667,0.01,0,
17963,2979452,57328,30,1,0,12,3,1.97,203,0,0,
17964,2979521,29941,26,0,1,1,12,0.93,163.2,0.01,0,
17965,2979807,29941,45,0,0,12,2,0.92,26.32,0.1,1,
17966,2979845,33726,55,1,0,12,3,1.49,136.32,0.33,1,
17967,2980112,57328,39,0,1,6,6,3.06,180.6666667,0.09,0,
17968,2980134,57328,28,0,1,12,6,2.09,239,0.13,0,
17969,2980442,57328,41,0,0,12,6,0.91,157.56,0.18,1,
17970,2980571,29941,31,1,0,6,2,2.08,238.6666667,0.01,0,
17971,2980620,29941,36,1,0,1,4,0.4,78.4,0.13,1,
17972,2980946,57328,44,1,0,1,2,1.26,124.46,0,1,
17973,2981259,29941,25,1,0,12,2,0.04,189.52,0,0,
17974,2981279,57328,20,1,1,12,8,0,236,0,0,
17975,2981447,57328,30,0,0,12,4,2.44,274.66,0.07,0,
